force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.020000,0.390000,-0.050000,0.002513,-0.019287,-0.000539,0.000761,0.000365,-0.001151,0.999999
0.020000,0.400000,-0.050000,0.003642,-0.030982,-0.000413,0.001086,0.000076,-0.001851,0.999998
0.010000,0.410000,-0.060000,0.005121,-0.041236,-0.000170,0.001031,0.000257,-0.001154,0.999999
0.010000,0.410000,-0.060000,0.006306,-0.052227,-0.000198,0.001169,-0.000316,-0.001161,0.999999
0.010000,0.420000,-0.050000,0.006822,-0.056468,-0.000175,0.000737,-0.000492,-0.000900,0.999999
0.010000,0.420000,-0.050000,0.007802,-0.063237,0.000002,0.000391,-0.000452,-0.001350,0.999999
0.010000,0.420000,-0.050000,0.008517,-0.067495,0.000140,-0.000112,-0.000508,-0.001417,0.999999
0.000000,0.420000,-0.060000,0.009481,-0.070959,-0.000006,0.000463,-0.000082,-0.000849,1.000000
0.000000,0.420000,-0.060000,0.009899,-0.072696,0.000089,0.000516,0.000166,-0.000634,1.000000
0.000000,0.420000,-0.060000,0.010027,-0.073207,0.000094,0.000591,0.000247,-0.000665,1.000000
0.000000,0.420000,-0.060000,0.010152,-0.073851,0.000197,0.000557,0.000271,-0.001028,0.999999
0.000000,0.420000,-0.060000,0.010322,-0.074344,0.000093,0.000834,0.000281,-0.000666,0.999999
0.000000,0.420000,-0.060000,0.010447,-0.074721,0.000082,0.000898,0.000235,-0.000413,0.999999
0.000000,0.420000,-0.060000,0.010457,-0.074832,0.000136,0.000812,0.000156,-0.000218,1.000000
0.000000,0.420000,-0.060000,0.010355,-0.074848,0.000140,0.000787,0.000029,-0.000274,1.000000
0.000000,0.420000,-0.060000,0.010279,-0.074989,0.000052,0.000960,-0.000067,-0.000306,0.999999
0.000000,0.420000,-0.060000,0.010187,-0.074958,0.000048,0.000839,-0.000188,-0.000408,1.000000
0.000000,0.420000,-0.060000,0.010130,-0.075062,-0.000040,0.000954,-0.000240,-0.000578,0.999999
0.000000,0.420000,-0.060000,0.010107,-0.075065,-0.000026,0.000907,-0.000254,-0.000654,0.999999
0.000000,0.420000,-0.060000,0.010107,-0.075065,-0.000026,0.000907,-0.000254,-0.000654,0.999999
0.000000,0.420000,-0.060000,0.010027,-0.074936,0.000089,0.000651,-0.000302,-0.000807,0.999999
0.000000,0.420000,-0.060000,0.010027,-0.074936,0.000089,0.000651,-0.000302,-0.000807,0.999999
0.000000,0.420000,-0.060000,0.009978,-0.075089,-0.000012,0.000816,-0.000310,-0.000953,0.999999
0.000000,0.420000,-0.060000,0.010006,-0.075237,-0.000087,0.000969,-0.000302,-0.000867,0.999999
0.000000,0.420000,-0.060000,0.010006,-0.075237,-0.000087,0.000969,-0.000302,-0.000867,0.999999
0.000000,0.420000,-0.060000,0.010036,-0.075190,-0.000021,0.000851,-0.000284,-0.000798,0.999999
0.000000,0.420000,-0.060000,0.010049,-0.075200,-0.000014,0.000842,-0.000279,-0.000789,0.999999
0.000000,0.420000,-0.060000,0.010060,-0.075115,0.000230,0.000683,-0.000302,-0.000831,0.999999
0.000000,0.420000,-0.060000,0.010001,-0.074866,0.002051,0.000321,-0.000529,-0.000703,1.000000
0.000000,0.420000,-0.050000,0.010104,-0.075024,0.004837,0.000435,-0.000332,-0.000620,1.000000
0.000000,0.420000,-0.050000,0.010391,-0.075095,0.013320,0.000286,0.000034,-0.000299,1.000000
0.000000,0.420000,-0.010000,0.009808,-0.076230,0.026159,0.001518,-0.000674,0.000005,0.999999
-0.040000,0.400000,0.550000,0.009378,-0.076578,0.040699,0.001715,-0.001175,-0.000445,0.999998
-0.150000,0.350000,1.670000,0.009621,-0.076493,0.046766,0.001511,-0.000779,-0.000644,0.999998
-0.250000,0.320000,2.320000,0.009432,-0.076716,0.059318,0.001821,-0.001226,-0.000214,0.999998
-0.230000,0.290000,2.400000,0.009992,-0.076400,0.066709,0.001764,-0.000345,-0.000736,0.999998
-0.120000,0.270000,2.400000,0.009905,-0.076263,0.073012,0.002017,-0.000530,-0.000591,0.999998
-0.030000,0.280000,2.400000,0.009905,-0.076263,0.073012,0.002017,-0.000530,-0.000591,0.999998
0.010000,0.280000,2.400000,0.009836,-0.075888,0.076445,0.001799,-0.000663,-0.000736,0.999998
0.030000,0.280000,2.350000,0.009991,-0.075713,0.077641,0.001782,-0.000438,-0.000691,0.999998
0.040000,0.300000,2.280000,0.010194,-0.075497,0.078719,0.001553,-0.000396,-0.000247,0.999999
0.040000,0.350000,2.210000,0.010310,-0.075218,0.079222,0.001227,-0.000237,-0.000204,0.999999
0.050000,0.380000,2.110000,0.010322,-0.075068,0.079467,0.001048,-0.000181,-0.000335,0.999999
0.070000,0.400000,1.950000,0.010327,-0.075083,0.079509,0.001063,-0.000164,-0.000370,0.999999
0.090000,0.400000,1.750000,0.010331,-0.075177,0.079588,0.001172,-0.000126,-0.000513,0.999999
0.120000,0.400000,1.560000,0.010296,-0.075191,0.079655,0.001171,-0.000140,-0.000582,0.999999
0.130000,0.410000,1.400000,0.010282,-0.075198,0.079727,0.001164,-0.000136,-0.000629,0.999999
0.150000,0.410000,1.230000,0.010254,-0.075193,0.079777,0.001157,-0.000152,-0.000710,0.999999
0.160000,0.420000,1.050000,0.010254,-0.075193,0.079777,0.001157,-0.000152,-0.000710,0.999999
0.170000,0.420000,0.910000,0.010218,-0.075271,0.079891,0.001257,-0.000167,-0.000726,0.999999
0.180000,0.420000,0.840000,0.010177,-0.075242,0.079984,0.001238,-0.000195,-0.000757,0.999999
0.180000,0.420000,0.800000,0.010177,-0.075242,0.079984,0.001238,-0.000195,-0.000757,0.999999
0.180000,0.430000,0.770000,0.010184,-0.075235,0.079995,0.001228,-0.000187,-0.000751,0.999999
0.170000,0.440000,0.720000,0.010184,-0.075235,0.079995,0.001228,-0.000187,-0.000751,0.999999
0.150000,0.440000,0.670000,0.010163,-0.075218,0.080011,0.001204,-0.000210,-0.000757,0.999999
0.130000,0.440000,0.650000,0.010181,-0.075191,0.080028,0.001156,-0.000207,-0.000711,0.999999
0.110000,0.440000,0.650000,0.009978,-0.075556,0.079531,0.001644,-0.000419,-0.000987,0.999998
0.100000,0.430000,0.570000,0.010100,-0.075499,0.077987,0.001698,-0.000232,-0.001108,0.999998
0.100000,0.410000,0.360000,0.010435,-0.075503,0.072193,0.001361,0.000236,-0.000623,0.999999
0.090000,0.410000,0.130000,0.010549,-0.075308,0.070551,0.001118,0.000416,-0.000622,0.999999
0.060000,0.410000,0.000000,0.010172,-0.076305,0.059482,0.002214,-0.000163,-0.000400,0.999997
0.020000,0.410000,-0.030000,0.010035,-0.075328,0.049149,0.000419,-0.000367,-0.000242,1.000000
0.010000,0.410000,-0.040000,0.010449,-0.076586,0.033230,0.001884,0.000079,0.000328,0.999998
0.010000,0.410000,-0.050000,0.009759,-0.076143,0.020561,0.001218,-0.000983,0.000560,0.999999
0.010000,0.410000,-0.050000,0.010151,-0.075916,0.013949,0.001231,-0.000295,0.000143,0.999999
0.000000,0.410000,-0.050000,0.010202,-0.076037,0.008394,0.001921,0.000023,-0.000314,0.999998
0.000000,0.410000,-0.050000,0.010151,-0.075816,0.006077,0.001723,-0.000089,-0.000334,0.999998
0.000000,0.410000,-0.050000,0.009813,-0.075542,0.003950,0.001469,-0.000691,-0.000459,0.999999
0.000000,0.410000,-0.060000,0.009604,-0.075389,0.001949,0.001421,-0.000710,-0.001134,0.999998
0.000000,0.410000,-0.060000,0.009597,-0.075309,0.001035,0.001311,-0.000703,-0.001162,0.999998
0.000000,0.410000,-0.060000,0.009722,-0.075293,0.000779,0.001274,-0.000517,-0.001096,0.999998
0.000000,0.410000,-0.060000,0.009759,-0.075554,0.000513,0.001688,-0.000476,-0.001033,0.999998
0.000000,0.410000,-0.060000,0.009811,-0.075497,0.000497,0.001625,-0.000427,-0.000890,0.999998
0.000000,0.410000,-0.060000,0.009841,-0.075497,0.000416,0.001668,-0.000407,-0.000728,0.999998
0.000000,0.410000,-0.060000,0.009869,-0.075451,0.000414,0.001619,-0.000377,-0.000708,0.999998
0.000000,0.410000,-0.060000,0.009957,-0.075278,0.000427,0.001417,-0.000287,-0.000641,0.999999
0.000000,0.410000,-0.060000,0.009991,-0.075231,0.000434,0.001369,-0.000254,-0.000623,0.999999
0.000000,0.410000,-0.060000,0.010051,-0.075289,0.000276,0.001511,-0.000197,-0.000634,0.999999
0.000000,0.410000,-0.060000,0.010051,-0.075289,0.000276,0.001511,-0.000197,-0.000634,0.999999
0.000000,0.410000,-0.060000,0.010118,-0.075213,0.000194,0.001446,-0.000130,-0.000651,0.999999
0.000000,0.410000,-0.060000,0.010118,-0.075213,0.000194,0.001446,-0.000130,-0.000651,0.999999
0.000000,0.410000,-0.060000,0.010115,-0.075083,0.000187,0.001260,-0.000147,-0.000648,0.999999
0.000000,0.410000,-0.060000,0.010089,-0.075157,0.000076,0.001371,-0.000201,-0.000641,0.999999
0.000000,0.410000,-0.060000,0.010089,-0.075157,0.000076,0.001371,-0.000201,-0.000641,0.999999
0.000000,0.410000,-0.060000,0.010080,-0.075184,0.000033,0.001408,-0.000216,-0.000638,0.999999
0.000000,0.410000,-0.060000,0.010102,-0.075107,0.000095,0.001295,-0.000212,-0.000604,0.999999
0.000000,0.410000,-0.060000,0.010002,-0.074567,0.001178,0.000505,-0.000450,-0.000471,1.000000
0.000000,0.410000,-0.060000,0.010200,-0.074591,0.002705,0.000553,-0.000315,-0.000143,1.000000
0.000000,0.410000,-0.050000,0.010533,-0.074950,0.009191,0.000901,0.000365,-0.000442,0.999999
0.000000,0.410000,-0.040000,0.010026,-0.075816,0.021940,0.001623,-0.000626,0.000085,0.999998
0.010000,0.410000,0.020000,0.010165,-0.075897,0.030560,0.001316,-0.000161,0.000469,0.999999
0.020000,0.400000,0.110000,0.009695,-0.076731,0.045698,0.002240,-0.000734,0.000155,0.999997
0.040000,0.410000,0.160000,0.009880,-0.076679,0.053712,0.002016,-0.000645,0.000220,0.999998
0.090000,0.410000,0.290000,0.009371,-0.076799,0.064043,0.002678,-0.001040,-0.000528,0.999996
0.170000,0.410000,0.770000,0.009887,-0.076454,0.069588,0.002423,-0.000435,-0.000460,0.999997
0.240000,0.420000,1.190000,0.009839,-0.076300,0.073282,0.002497,-0.000529,-0.000390,0.999997
0.270000,0.420000,1.260000,0.009759,-0.075935,0.076474,0.002328,-0.000647,-0.000548,0.999997
0.290000,0.420000,1.320000,0.010060,-0.075861,0.077787,0.002361,-0.000335,-0.000168,0.999997
0.310000,0.440000,1.440000,0.010169,-0.075636,0.078468,0.002144,-0.000290,-0.000017,0.999998
0.330000,0.490000,1.480000,0.010275,-0.075375,0.078977,0.001820,-0.000187,0.000143,0.999998
0.330000,0.530000,1.410000,0.010357,-0.075252,0.079203,0.001671,-0.000069,0.000143,0.999999
0.330000,0.560000,1.320000,0.010389,-0.075097,0.079478,0.001454,0.000022,0.000042,0.999999
0.340000,0.560000,1.210000,0.010376,-0.075149,0.079515,0.001503,0.000030,-0.000047,0.999999
0.330000,0.550000,1.150000,0.010350,-0.075194,0.079578,0.001552,0.000032,-0.000179,0.999999
0.330000,0.540000,1.150000,0.010329,-0.075243,0.079623,0.001607,0.000031,-0.000280,0.999999
0.320000,0.540000,1.170000,0.010308,-0.075250,0.079647,0.001613,0.000015,-0.000321,0.999999
0.320000,0.530000,1.180000,0.010288,-0.075292,0.079699,0.001655,0.000022,-0.000396,0.999999
0.320000,0.520000,1.190000,0.010288,-0.075292,0.079699,0.001655,0.000022,-0.000396,0.999999
0.310000,0.520000,1.200000,0.010252,-0.075352,0.079784,0.001727,0.000013,-0.000494,0.999998
0.310000,0.500000,1.210000,0.010172,-0.075357,0.079860,0.001770,-0.000089,-0.000540,0.999998
0.310000,0.490000,1.210000,0.010172,-0.075357,0.079860,0.001770,-0.000089,-0.000540,0.999998
0.310000,0.480000,1.210000,0.010139,-0.075294,0.079931,0.001715,-0.000144,-0.000565,0.999998
0.320000,0.480000,1.210000,0.010129,-0.075247,0.079966,0.001654,-0.000147,-0.000582,0.999998
0.330000,0.480000,1.210000,0.010131,-0.075244,0.079971,0.001652,-0.000143,-0.000584,0.999998
0.330000,0.480000,1.190000,0.010138,-0.075415,0.079865,0.001844,-0.000146,-0.000583,0.999998
0.330000,0.470000,1.110000,0.009955,-0.075612,0.078581,0.002122,-0.000487,-0.000815,0.999997
0.310000,0.440000,0.860000,0.010116,-0.075424,0.076243,0.001793,-0.000249,-0.000697,0.999998
0.280000,0.440000,0.580000,0.010563,-0.075383,0.070469,0.001527,0.000460,-0.000598,0.999999
0.220000,0.440000,0.330000,0.010344,-0.075654,0.058747,0.001578,0.000160,0.000096,0.999999
0.130000,0.430000,0.130000,0.010129,-0.075414,0.052763,0.000911,-0.000104,0.000021,1.000000
0.050000,0.410000,0.000000,0.009898,-0.075799,0.043530,0.001317,-0.000630,0.000480,0.999999
0.020000,0.410000,-0.030000,0.009856,-0.076191,0.023927,0.001670,-0.000838,0.000903,0.999998
0.010000,0.410000,-0.040000,0.010154,-0.075874,0.014090,0.001647,-0.000237,0.000451,0.999999
0.010000,0.410000,-0.050000,0.010334,-0.075874,0.009591,0.002079,0.000330,-0.000093,0.999998
0.010000,0.410000,-0.050000,0.010246,-0.075946,0.006492,0.002362,0.000129,-0.000036,0.999997
0.000000,0.410000,-0.050000,0.009881,-0.075814,0.004167,0.002443,-0.000445,-0.000365,0.999997
0.000000,0.410000,-0.060000,0.009748,-0.075292,0.002730,0.001697,-0.000542,-0.000676,0.999998
0.000000,0.410000,-0.060000,0.009748,-0.075550,0.001885,0.002181,-0.000422,-0.000923,0.999997
0.000000,0.410000,-0.060000,0.009644,-0.075347,0.000905,0.001861,-0.000557,-0.000925,0.999998
0.000000,0.410000,-0.060000,0.009721,-0.075316,0.000744,0.001820,-0.000451,-0.000866,0.999998
0.000000,0.410000,-0.060000,0.009774,-0.075556,0.000433,0.002223,-0.000413,-0.000737,0.999997
0.000000,0.410000,-0.060000,0.009813,-0.075462,0.000419,0.002136,-0.000379,-0.000705,0.999997
0.000000,0.410000,-0.060000,0.009845,-0.075334,0.000410,0.001971,-0.000362,-0.000617,0.999998
0.000000,0.410000,-0.060000,0.009885,-0.075300,0.000354,0.001958,-0.000319,-0.000595,0.999998
0.000000,0.410000,-0.060000,0.009908,-0.075254,0.000322,0.001918,-0.000287,-0.000591,0.999998
0.000000,0.410000,-0.060000,0.009923,-0.075227,0.000302,0.001886,-0.000277,-0.000561,0.999998
0.000000,0.410000,-0.060000,0.009923,-0.075227,0.000302,0.001886,-0.000277,-0.000561,0.999998
0.000000,0.410000,-0.060000,0.009987,-0.075123,0.000237,0.001810,-0.000219,-0.000561,0.999998
0.000000,0.410000,-0.060000,0.010093,-0.075101,0.000177,0.001798,-0.000120,-0.000506,0.999998
0.000000,0.410000,-0.060000,0.010093,-0.075101,0.000177,0.001798,-0.000120,-0.000506,0.999998
0.000000,0.410000,-0.060000,0.010078,-0.075101,0.000124,0.001788,-0.000161,-0.000463,0.999998
0.000000,0.410000,-0.060000,0.010063,-0.075167,0.000058,0.001883,-0.000169,-0.000479,0.999998
0.000000,0.410000,-0.060000,0.010063,-0.075167,0.000058,0.001883,-0.000169,-0.000479,0.999998
0.000000,0.410000,-0.060000,0.010072,-0.075175,0.000047,0.001900,-0.000168,-0.000470,0.999998
